"","UF","LBF","variable","family","p_value","R2","AIC"
"1",2.0636931847117,-0.188234696606995,"bee_rich","Quasipoisson",0.352080935343814,0.0145111694818166,148.196754049704
"2",2.0636931847117,-0.188234696606995,"bee_rich","Quasipoisson",0.352080935343814,0.0145111694818166,148.196754049704
"3",2.0636931847117,-0.188234696606995,"bee_rich","Quasipoisson",0.352080935343814,0.0145111694818166,148.196754049704
