"","LF","MA","variable","family","p_value","R2","AIC"
"1",1.91130461990539,-0.955793174385949,"bee_rich","Poisson",9.8466731314421e-08,0.442074761620945,245.368814731374
"2",1.91130461990539,-0.955793174385949,"bee_rich","Poisson",9.8466731314421e-08,0.442074761620945,245.368814731374
"3",1.91130461990539,-0.955793174385949,"bee_rich","Poisson",9.8466731314421e-08,0.442074761620945,245.368814731374
