"","UF","MA","variable","family","p_value","R2m","R2c","AIC"
"1",3.19770083150552,-0.586500472141595,"ant_rich","Negative Binomial",8.18255264766313e-05,0.268039233810392,0.268039233810392,337.424908829781
"2",3.93648329348193,-1.50760444288644,"bird_rich","Negative Binomial",5.2238038200764e-20,0.872954053273793,0.872954053273793,330.908799969728
"3",3.1783296370387,-1.19626537216326,"db_rich","Poisson",5.24124171774535e-52,0.810532009009264,0.844293564258492,272.160097441236
"4",2.61415268702769,-19.5048734441414,"liana_rich","Poisson",3.54683887938649e-101,0.99808199117296,0.998193451573288,156.539569250777
"5",4.0571535285492,-21.1709006254418,"sap_rich","Poisson",0,0.999653680978088,0.999653680978088,175.883391239241
"6",4.174387266377,-20.7256896013974,"tree_rich","Poisson",0,0.99967993385494,0.99967993385494,153.504462461579
