"","MA","SFyoung","variable","family","p_value","R2","AIC"
"1",0.955511445519439,1.29226541098066,"bee_rich","Poisson",4.38209853057376e-12,0.722401711718232,116.163464332253
"2",0.955511445519439,1.29226541098066,"bee_rich","Poisson",4.38209853057376e-12,0.722401711718232,116.163464332253
"3",0.955511445519439,1.29226541098066,"bee_rich","Poisson",4.38209853057376e-12,0.722401711718232,116.163464332253
