"","LBF","MA","variable","family","p_value","R2m","R2c","AIC"
"1",3.28954934572199,-0.678348945678962,"ant_rich","Negative Binomial",5.85204612449185e-12,0.452443858181498,0.452443858181498,636.911926600485
"2",3.85276284679986,-1.42388408177182,"bird_rich","Negative Binomial",3.62316944960956e-35,0.869667589595575,0.869667589595575,658.420628198937
"3",2.90454237253444,-0.930243520718917,"db_rich","Negative Binomial",1.13002770400349e-13,0.487882214101963,0.546099693948073,577.445254554273
"4",2.3992928934712,-26.5802978832564,"liana_rich","Negative Binomial",1.71255278333536e-118,0.99690570731202,0.99690570731202,424.082728215539
"5",3.98909183160372,-18.294921183306,"sap_rich","Negative Binomial",0,0.99828798750845,0.998318846747707,560.55736083461
"6",3.8909665758235,-20.5553977399679,"tree_rich","Negative Binomial",0,0.998279872286107,0.998321444455253,563.935392945708
