"","LF","PA","variable","family","p_value","R2m","R2c","AIC"
"1",3.20166985011861,-0.228410468933159,"ant_rich","Negative Binomial",6.60875666616646e-05,0.103296203417205,0.103296203417205,951.689061686247
"2",3.91227688012772,-0.590257242664398,"bird_rich","Negative Binomial",2.58376384165637e-22,0.492823450330492,0.498984958705946,1078.52554602989
"3",2.99517032037728,-0.922842085296789,"db_rich","Negative Binomial",2.66717480547326e-24,0.509592179153786,0.556616890329228,865.870140048812
"4",2.61419126038705,-5.78197160106873,"liana_rich","Negative Binomial",5.52899695913433e-298,0.971201665775168,0.97232509193223,450.628655303235
"5",4.15031296409415,-4.21542970689858,"sap_rich","Negative Binomial",0,0.985958760941839,0.98686788553273,776.436669590701
"6",4.14062397279897,-5.75365687849259,"tree_rich","Negative Binomial",0,0.994587958223976,0.995331857165009,588.003819360793
