"","SFold","MA","variable","family","p_value","R2m","R2c","AIC"
"1",3.14931141116285,-0.53811107321953,"ant_rich","Negative Binomial",6.40181379242062e-05,0.26179381804393,0.26179381804393,360.9231191187
"2",3.68487140617997,-1.25599257070573,"bird_rich","Negative Binomial",2.41705880977461e-16,0.751985819663808,0.751985819663808,361.461440514434
"3",2.84526235625135,-0.870105437110062,"db_rich","Negative Binomial",2.14609106659992e-11,0.560769302812242,0.624001130588185,301.49920488541
"4",2.19277025887884,-19.7493028214353,"liana_rich","Poisson",7.55387116621715e-70,0.997151723574376,0.997151723574376,150.045800305222
"5",3.79964795500844,-20.8157861735211,"sap_rich","Poisson",0,0.999442712809173,0.999544607867438,200.540690404309
"6",3.6788290973551,-22.4466213388247,"tree_rich","Negative Binomial",2.50954496576686e-300,0.998871861541866,0.998871861541866,204.414187195397
