"","PA","MA","variable","family","p_value","R2m","R2c","AIC"
"1",2.99150283808952,-0.394711886525318,"ant_rich","Negative Binomial",0.000167715146121523,0.143867337912187,0.174615127257845,671.287379140249
"2",3.33071530606783,-0.901836445325126,"bird_rich","Negative Binomial",1.32528334049816e-14,0.499821994117999,0.499821994117999,702.397955627096
"3",2.07048760354566,-0.0937061228032262,"db_rich","Negative Binomial",0.407637390281234,0.00651543317245988,0.0807091800027004,533.923437658733
"4",-3.17805382840168,-17.9172206549826,"liana_rich","Poisson",0.173805712546306,0.0558520925385277,0.0558520925385277,31.0683230179338
"5",-0.312937004428421,-8.70915553170011,"sap_rich","Negative Binomial",1.46077281736387e-05,0.486011535983997,0.494353788592713,197.017338712477
"6",-1.6376087984087,-18.4792789854313,"tree_rich","Poisson",0.00330229334187544,0.571809416944941,0.571809416944941,82.6256349208184
