"","PA","SFyoung","variable","family","p_value","R2","AIC"
"1",1.45667515788169,0.791101698617362,"bee_rich","Quasipoisson",7.82779771134082e-09,0.273326981044349,210.147533413951
"2",1.45667515788169,0.791101698617362,"bee_rich","Quasipoisson",7.82779771134082e-09,0.273326981044349,210.147533413951
"3",1.45667515788169,0.791101698617362,"bee_rich","Quasipoisson",7.82779771134082e-09,0.273326981044349,210.147533413951
