"","SFyoung","SFold","variable","family","p_value","R2","AIC"
"1",2.2477768565001,-0.489918938871409,"bee_rich","Poisson",0.0113103773762466,0.276325577827923,105.345203050018
"2",2.2477768565001,-0.489918938871409,"bee_rich","Poisson",0.0113103773762466,0.276325577827923,105.345203050018
"3",2.2477768565001,-0.489918938871409,"bee_rich","Poisson",0.0113103773762466,0.276325577827923,105.345203050018
