"","SFold","MA","variable","family","p_value","R2","AIC"
"1",1.75785791762869,-0.802346472109255,"bee_rich","Poisson",0.00314526445689172,0.328547543393022,62.2621992471276
"2",1.75785791762869,-0.802346472109255,"bee_rich","Poisson",0.00314526445689172,0.328547543393022,62.2621992471276
"3",1.75785791762869,-0.802346472109255,"bee_rich","Poisson",0.00314526445689172,0.328547543393022,62.2621992471276
