"Estimate","lwr","upr","p_value","std_error","variable","transition"
-0.228908062256884,-0.959318056265002,0.501501931751234,0.963541478937843,0.256843430394838,"ant_rich","UF_LF"
-0.439534819103335,-1.21747950862033,0.338409870413657,0.615035313963352,0.273558664793914,"ant_rich","UF_LBF"
0.452668234144331,-0.32337044977352,1.22870691806218,0.578789426522279,0.272888431609194,"ant_rich","UF_PA"
1.2337794964994,0.364280801672762,2.10327819132603,0.000784944840225288,0.305752973446617,"ant_rich","UF_MA"
-0.210626756846451,-0.639907431484785,0.218653917791883,0.755214968963581,0.150953467204468,"ant_rich","LF_LBF"
0.681576296401215,0.245470340006381,1.11768225279605,0.000110763686902771,0.153353528531848,"ant_rich","LF_PA"
1.46268755875628,0.894897446477327,2.03047767103524,1.52855506030392e-12,0.199659316518575,"ant_rich","LF_MA"
0.892203053247666,0.468823130476591,1.31558297601874,1.8908830501374e-08,0.148878510174953,"ant_rich","LBF_PA"
1.67331431560273,1.12301494147771,2.22361368972776,0,0.193508824021968,"ant_rich","LBF_MA"
0.781111262355067,0.218671079789781,1.34355144492035,0.00115177175058279,0.197778052144727,"ant_rich","PA_MA"
-0.598768762875806,-1.10102749525,-0.096510030501616,0.00891518892988119,0.176615677259362,"ant_rich","PA_SFyoung"
-1.37988002523087,-2.02381370427393,-0.73594634618782,8.03733102294757e-09,0.226434655096393,"ant_rich","MA_SFyoung"
0.53465485014278,-0.0219646677113278,1.09127436799689,0.0679115192529394,0.195731257188659,"ant_rich","SFold_PA"
1.31576611249785,0.660988650756749,1.97054357423895,9.36785728988809e-08,0.230247793428932,"ant_rich","SFold_MA"
0.0641139127330262,-0.551593394118765,0.679821219584817,0.999916352059282,0.21650905396733,"ant_rich","SFyoung_SFold"
0.12484444712561,-0.37750772424851,0.627196618499731,0.988819492315758,0.176654681379099,"bird_rich","UF_LF"
0.332949887868196,-0.184404051712403,0.850303827448795,0.461766895197513,0.181930129030473,"bird_rich","UF_LBF"
1.59717707754827,1.0797940831199,2.11456007197663,1.11022302462516e-16,0.181940346314615,"bird_rich","UF_PA"
2.54035542771648,1.94465644010546,3.13605441532749,0,0.209480561348873,"bird_rich","UF_MA"
0.208105440742586,-0.117027737683537,0.533238619168708,0.468405926059906,0.114334726340548,"bird_rich","LF_LBF"
1.47233263042266,1.14329013841443,1.80137512243088,0,0.115709456230475,"bird_rich","LF_PA"
2.41551098059087,1.98590642477041,2.84511553641133,0,0.151072614496481,"bird_rich","LF_MA"
1.26422718968007,0.940947750185846,1.58750662917429,0,0.113682849671082,"bird_rich","LBF_PA"
2.20740553984828,1.77806189452352,2.63674918517304,0,0.150980864001285,"bird_rich","LBF_MA"
0.943178350168212,0.508920227563626,1.3774364727728,1.14280673813028e-08,0.152709064788469,"bird_rich","PA_MA"
-0.656050662205363,-1.03847710982347,-0.273624214587256,1.78900072672628e-05,0.1344821941749,"bird_rich","PA_SFyoung"
-1.59922901237357,-2.08926016642855,-1.1091978583186,0,0.172321933333386,"bird_rich","MA_SFyoung"
0.815815609660965,0.381940300439433,1.2496909188825,2.65722254766398e-06,0.152574446526491,"bird_rich","SFold_PA"
1.75899395982918,1.25079523554153,2.26719268411683,0,0.178710651276234,"bird_rich","SFold_MA"
-0.159764947455602,-0.637359532721099,0.317829637809896,0.950520001030435,0.167948551028808,"bird_rich","SFyoung_SFold"
0.504620455082762,-0.0344798985668228,1.04372080873235,0.0830852860526254,0.190023328782005,"db_rich","UF_LF"
0.674186846357463,0.0949975284920315,1.25337616422289,0.011793674714013,0.204153978810607,"db_rich","UF_LBF"
1.78064228504111,1.20454425813557,2.35674031194666,0,0.203064353484905,"db_rich","UF_PA"
2.13070092885754,1.49138740490209,2.770014452813,0,0.225346696834732,"db_rich","UF_MA"
0.169566391274702,-0.13329760598233,0.472430388531733,0.626784604963798,0.106754196203725,"db_rich","LF_LBF"
1.27602182995835,0.967889554865381,1.58415410505132,0,0.108611170855208,"db_rich","LF_PA"
1.62608047377478,1.22487604586983,2.02728490167973,0,0.141417456687726,"db_rich","LF_MA"
1.10645543868365,0.808044022401034,1.40486685496626,0,0.105184740252337,"db_rich","LBF_PA"
1.45651408250008,1.07107801739096,1.8419501476092,0,0.13585938801346,"db_rich","LBF_MA"
0.350058643816432,-0.0448237812022879,0.744941068835152,0.118818444134615,0.139189062614382,"db_rich","PA_MA"
-0.635042457440904,-0.980624824621029,-0.289460090260778,1.64581146577802e-06,0.1218116651851,"db_rich","PA_SFyoung"
-0.985101101257336,-1.43343398043715,-0.536768222077523,6.06637717837089e-09,0.158029401256049,"db_rich","MA_SFyoung"
0.96343691582012,0.572129659372516,1.35474417226772,1.64451785522601e-11,0.137928878998769,"db_rich","SFold_PA"
1.31349555963655,0.854146488311077,1.77284463096203,2.44249065417534e-15,0.161912413923078,"db_rich","SFold_MA"
-0.328394458379216,-0.754130700358444,0.0973417836000128,0.245437088063965,0.150064486762735,"db_rich","SFyoung_SFold"
-0.0552442185966095,-0.535484825452618,0.424996388259399,0.999850760239004,0.168793900725883,"liana_rich","UF_LF"
0.311642147653299,-0.181839839056605,0.805124134363202,0.484872738613354,0.173447951475911,"liana_rich","UF_LBF"
1.84979945228994,1.35633458910241,2.34326431547747,0,0.17344193293834,"liana_rich","UF_PA"
1.86404559949152,1.29453914959684,2.4335520493862,0,0.200168860762529,"liana_rich","UF_MA"
0.366886366249908,0.0542676770782933,0.679505055421523,0.0106061921570598,0.109878521790455,"liana_rich","LF_LBF"
