"","PA","SFyoung","variable","family","p_value","R2m","R2c","AIC"
"1",2.99286123933426,0.179312083200652,"ant_rich","Negative Binomial",0.0102575370047138,0.0563636447331758,0.107143893090346,690.04179904509
"2",3.3252390969413,0.330127783234506,"bird_rich","Negative Binomial",8.32485747850487e-06,0.16495937887636,0.170240718097752,795.223781667182
"3",2.05604964245186,0.641267957229587,"db_rich","Negative Binomial",2.11052480861543e-09,0.25912472209633,0.294747157303581,616.209983998532
"4",-3.17805398629467,4.97485124356761,"liana_rich","Negative Binomial",1.03958100420912e-22,0.720639401346143,0.720639401346143,221.525811010558
"5",-0.0425595512317459,3.46375760169701,"sap_rich","Negative Binomial",1.2962078099267e-26,0.75585174222867,0.75585174222867,491.625493345021
"6",-1.63760896716701,4.52122396353917,"tree_rich","Negative Binomial",3.4054223245922e-24,0.695226775669313,0.695226775669313,342.504785356513
