"","PA","SFyoung","variable","family","p_value","R2m","R2c","AIC"
"1",2.99285928019643,0.179312940310314,"ant_rich","Negative Binomial",0.0102575370308647,0.0563641331196198,0.107144753781892,690.041799049627
"2",3.3252391053849,0.330127771980427,"bird_rich","Negative Binomial",8.32485748195514e-06,0.164959370740605,0.170240705920234,795.223781667972
"3",2.0606432679988,0.637393054289003,"db_rich","Negative Binomial",2.11451693423516e-09,0.257272141582515,0.291132223051812,616.213665894427
"4",-3.17805387152695,4.97485106183515,"liana_rich","Negative Binomial",1.03958100420873e-22,0.720639385464749,0.720639385464749,221.525811010558
"5",-0.0425595115561135,3.46375754198882,"sap_rich","Negative Binomial",1.29620780978401e-26,0.75585174070733,0.75585174070733,491.625493345019
"6",-1.63760882436184,4.5212237940985,"tree_rich","Negative Binomial",3.40542232459025e-24,0.695226758596969,0.695226758596969,342.504785356512
