"","UF","LBF","variable","family","p_value","R2m","R2c","AIC"
"1",3.20279957419165,0.0663862563273209,"ant_rich","Negative Binomial",0.279598366867775,0.0129394174914724,0.0913206652396018,568.162740520406
"2",3.93648336427947,-0.0837204949052456,"bird_rich","Negative Binomial",0.0920704831872466,0.0315512959768693,0.0315512959768693,638.14163630222
"3",3.17230932268557,-0.266602423257034,"db_rich","Negative Binomial",0.0019422948450589,0.0864599793745632,0.227527910541749,578.917353280792
"4",2.60796674490773,-0.208673842205477,"liana_rich","Negative Binomial",0.126069751085524,0.0224495372375148,0.0224495372375148,561.034139988771
"5",4.0556670238317,-0.0709478485934685,"sap_rich","Negative Binomial",0.346242104389034,0.0101854256203064,0.0162641888699023,728.72136887754
"6",4.17090415184132,-0.284193533486614,"tree_rich","Negative Binomial",0.000380261101284016,0.128961835057722,0.140798735556876,734.70389349086
