"Estimate","lwr","upr","p_value","std_error","variable","transition"
0.730706332901363,0.360164292600339,1.10124837320239,3.68609088918781e-07,0.130208863553982,"Aboveground_pool","UF_LF"
1.22019865180319,0.843335385848302,1.59706191775808,0,0.132430148912019,"Aboveground_pool","UF_LBF"
2.59574729940797,2.21943381504355,2.97206078377239,0,0.132236955081598,"Aboveground_pool","UF_PA"
2.66334920470244,2.22513405852027,3.1015643508846,0,0.153989264295537,"Aboveground_pool","UF_MA"
0.489492318901829,0.243192158846744,0.735792478956913,1.18880976618385e-07,0.0865501358709059,"Aboveground_pool","LF_LBF"
1.86504096650661,1.61617419571135,2.11390773730187,0,0.087452045590493,"Aboveground_pool","LF_PA"
1.93264287180107,1.60768450148279,2.25760124211935,0,0.114190713871827,"Aboveground_pool","LF_MA"
1.37554864760478,1.12976397178774,1.62133332342182,0,0.0863689941662804,"Aboveground_pool","LBF_PA"
1.44315055289924,1.11428845764199,1.7720126481565,0,0.11556248693034,"Aboveground_pool","LBF_MA"
0.067601905294463,-0.263434580624653,0.398638391213579,0.99609237995696,0.116326570100965,"Aboveground_pool","PA_MA"
-0.346120256906987,-0.638180947011949,-0.0540595668020259,0.00953782194527153,0.102630434367081,"Aboveground_pool","PA_SFyoung"
-0.41372216220145,-0.786691532842993,-0.0407527915599079,0.0193896020717674,0.131061829994314,"Aboveground_pool","MA_SFyoung"
0.840200879643884,0.508180653017526,1.17222110627024,3.35997896172557e-12,0.116672257622461,"Aboveground_pool","SFold_PA"
0.907802784938347,0.519433650753526,1.29617191912317,1.94937066488876e-10,0.136473323136472,"Aboveground_pool","SFold_MA"
-0.494080622736896,-0.860633920216885,-0.127527325256907,0.00166796397600844,0.128807215122095,"Aboveground_pool","SFyoung_SFold"
-0.163206817232138,-0.557782693852183,0.231369059387908,0.872893978409961,0.138621895701304,"Litter_pool","UF_LF"
-0.0921516547694547,-0.493468068837241,0.309164759298332,0.99259447005761,0.140989972754203,"Litter_pool","UF_LBF"
1.65751682368386,1.25696129695243,2.05807235041529,0,0.140722658781833,"Litter_pool","UF_PA"
1.63518087544401,1.16537155686283,2.10499019402519,0,0.165052812953828,"Litter_pool","UF_MA"
0.0710551624626829,-0.190526235924353,0.332636560849719,0.982139968034156,0.0918984445659008,"Litter_pool","LF_LBF"
1.820723640916,1.55621408076488,2.08523320106711,0,0.0929271626368924,"Litter_pool","LF_PA"
1.79838769267615,1.4487300751113,2.148045310241,0,0.122841269994605,"Litter_pool","LF_MA"
1.74966847845331,1.48849517934163,2.01084177756499,0,0.0917550716469365,"Litter_pool","LBF_PA"
1.72733253021347,1.37352918058866,2.08113587983827,0,0.124297743315134,"Litter_pool","LBF_MA"
-0.0223359482398466,-0.379824326697401,0.335152430217708,0.999995912501169,0.125592362963159,"Litter_pool","PA_MA"
-1.44532881874896,-1.75566655802433,-1.1349910794736,0,0.109027460306281,"Litter_pool","PA_SFyoung"
-1.42299287050912,-1.82418110053614,-1.0218046404821,0,0.140944939299847,"Litter_pool","MA_SFyoung"
1.71178501502079,1.35852715175612,2.06504287828546,0,0.124106103740079,"Litter_pool","SFold_PA"
1.68944906678094,1.27206835650676,2.10682977705513,0,0.146633660889204,"Litter_pool","SFold_MA"
-0.266456196271825,-0.655814320393546,0.122901927849895,0.384068182772398,0.136788801522274,"Litter_pool","SFyoung_SFold"
-0.463401529030438,-1.05030530005331,0.123502241992434,0.220518169894608,0.206387742820785,"Dead_pool","UF_LF"
-0.278186098890229,-0.889236175026696,0.332863977246238,0.814703562683132,0.214878915745388,"Dead_pool","UF_LBF"
1.12504618784783,0.513631531166803,1.73646084452886,3.0957508714291e-06,0.21500712237718,"Dead_pool","UF_PA"
1.10654729136253,0.408301777225955,1.80479280549911,8.48545113915078e-05,0.245541641939409,"Dead_pool","UF_MA"
0.185215430140209,-0.185508772595844,0.555939632876262,0.740586755904608,0.130367080924323,"Dead_pool","LF_LBF"
1.58844771687827,1.21275463263276,1.96414080112379,0,0.132114413774638,"Dead_pool","LF_PA"
1.56994882039297,1.07985308711881,2.06004455366714,0,0.172344696269826,"Dead_pool","LF_MA"
1.40323228673806,1.03560989312338,1.77085468035274,0,0.129276313723925,"Dead_pool","LBF_PA"
1.38473339025276,0.899891713329177,1.86957506717635,2.99760216648792e-15,0.170497080213518,"Dead_pool","LBF_MA"
-0.0184988964853003,-0.510785038076268,0.473787245105667,0.999999804593872,0.173114964669317,"Dead_pool","PA_MA"
-0.463886032740676,-0.896640848622969,-0.031131216858382,0.027040854098674,0.152180466465755,"Dead_pool","PA_SFyoung"
-0.445387136255375,-1.00192632832262,0.111152055811866,0.206675913122878,0.195709881778192,"Dead_pool","MA_SFyoung"
0.715467722494688,0.225801948229307,1.20513349676007,0.000435152301848984,0.172193498963368,"Dead_pool","SFold_PA"
0.696968826009387,0.121939766206355,1.27199788581242,0.00737599420717228,0.202211939279704,"Dead_pool","SFold_MA"
-0.251581689754012,-0.790057276300414,0.28689389679239,0.795832461158104,0.18935772158649,"Dead_pool","SFyoung_SFold"
-0.314179650028607,-1.01992422351386,0.391564923456645,0.829525044228777,0.24830568654226,"Soil_pool_new","UF_LF"
-0.366379273365786,-1.11100754658771,0.37824899985614,0.753465122835399,0.261986335492542,"Soil_pool_new","UF_LBF"
-0.115971774944803,-0.859871660185642,0.627928110296037,0.999137378589775,0.261730063061257,"Soil_pool_new","UF_PA"
-0.0652973137689286,-0.908723648889404,0.778129021351547,0.999985448810509,0.296746957834439,"Soil_pool_new","UF_MA"
-0.052199623337179,-0.478255328560631,0.373856081886273,0.999784942645894,0.149901335929956,"Soil_pool_new","LF_LBF"
0.198207875083805,-0.234654845093033,0.631070595260642,0.810028729585617,0.15229628246558,"Soil_pool_new","LF_PA"
0.248882336259679,-0.322139565850518,0.819904238369875,0.843058356928642,0.200905526958476,"Soil_pool_new","LF_MA"
0.250407498420984,-0.17108588349609,0.671900880338057,0.557711325734394,0.148296150621589,"Soil_pool_new","LBF_PA"
0.301081959596858,-0.256990007994025,0.85915392718774,0.665807263626409,0.196349285929777,"Soil_pool_new","LBF_MA"
0.050674461175874,-0.520417893754758,0.621766816106506,0.999967464458306,0.200930314730999,"Soil_pool_new","PA_MA"
-0.073174441733845,-0.566419931544668,0.420071048076977,0.999349244548361,0.1735410580297,"Soil_pool_new","PA_SFyoung"
-0.123848902909719,-0.767898098920866,0.520200293101428,0.997189406050897,0.226599089515891,"Soil_pool_new","MA_SFyoung"
0.305768202683299,-0.253288039555224,0.864824444921821,0.651418317823653,0.196695588262533,"Soil_pool_new","SFold_PA"
0.356442663859173,-0.306892050425857,1.0197773781442,0.669673764432547,0.233384411054632,"Soil_pool_new","SFold_MA"
-0.232593760949453,-0.84333669376329,0.378149171864383,0.91048565428267,0.214880778302353,"Soil_pool_new","SFyoung_SFold"
-0.26609402328562,-0.79717714319821,0.26498909662697,0.737397792792114,0.186881717693342,"pH","UF_LF"
-0.700892366433159,-1.26430364471991,-0.137481088146404,0.0051708368407638,0.198257605083287,"pH","UF_LBF"
-1.76277771241975,-2.32511099508531,-1.20044442975419,0,0.197878271480314,"pH","UF_PA"
-1.49327589316306,-2.12767778459362,-0.858874001732504,1.89652960003173e-10,0.223238342047025,"pH","UF_MA"
-0.434798343147538,-0.749255983223537,-0.12034070307154,0.0011164216210946,0.110653834994548,"pH","LF_LBF"
-1.49668368913413,-1.81638132196993,-1.17698605629833,0,0.112497724982641,"pH","LF_PA"
-1.22718186987744,-1.64868002847221,-0.80568371128267,1.4432899320127e-15,0.14832009704194,"pH","LF_MA"
-1.06188534598659,-1.37264079368456,-0.751129898288616,0,0.109351078335758,"pH","LBF_PA"
-0.792383526729903,-1.20229563380565,-0.382471419654154,2.94589288962754e-07,0.144243105836656,"pH","LBF_MA"
0.269501819256686,-0.150630695287712,0.689634333801084,0.463997060851775,0.147839543440588,"pH","PA_MA"
0.76432326055084,0.401725657856672,1.12692086324501,2.13870310350472e-08,0.127593704793568,"pH","PA_SFyoung"
0.494821441294154,0.0206099401748904,0.969032942413418,0.034577249423355,0.166869283839585,"pH","MA_SFyoung"
-1.16046053366586,-1.57137881000777,-0.749542257323946,5.6621374255883e-15,0.144597164615217,"pH","SFold_PA"
-0.890958714409171,-1.37872930911439,-0.403188119703951,4.27102160238668e-06,0.171640564651759,"pH","SFold_MA"
0.396137273115017,-0.0520966076195632,0.844371153849597,0.119998201976629,0.157728073853709,"pH","SFyoung_SFold"
-0.428421819721227,-0.983526531883148,0.126682892440694,0.242949926696451,0.195178459489284,"Nperc","UF_LF"
-0.572045192967662,-1.15704451460626,0.0129541286709309,0.0590697215631487,0.205689600354881,"Nperc","UF_LBF"
-0.177364320086812,-0.762118305631573,0.407389665457949,0.968875625452614,0.205603338574351,"Nperc","UF_PA"
