"","UF","LF","variable","family","p_value","R2m","R2c","AIC"
"1",3.2012717505584,-0.0171159861026439,"ant_rich","Negative Binomial",0.822930232455286,0.000531931044000328,0.0489551309323794,616.054406046476
"2",3.9381958672154,-0.0228208919465162,"bird_rich","Negative Binomial",0.690545841691213,0.00185293796684014,0.0114430258468209,693.098064316877
"3",3.1763359886876,-0.183934601784366,"db_rich","Negative Binomial",0.033112444708299,0.0421170627387664,0.153338948590706,612.968246170577
"4",2.61383836835973,-0.000686267242217016,"liana_rich","Negative Binomial",0.994526057472998,4.79808797972546e-07,0.0565995379052535,562.005200742326
"5",4.06063857075397,0.0985084939381131,"sap_rich","Negative Binomial",0.0591440889134064,0.0403980265517377,0.0675949381216113,712.114967443486
"6",4.16688224654005,-0.0317053186511072,"tree_rich","Negative Binomial",0.400929602527595,0.00714160911791826,0.120070563279996,666.216592762284
