"","LBF","MA","variable","family","p_value","R2m","R2c","AIC"
"1",3.28954926095431,-0.678348749777518,"ant_rich","Negative Binomial",5.85204612758007e-12,0.452443710164884,0.452443710164884,636.911926600492
"2",3.85276283817949,-1.42388401046712,"bird_rich","Negative Binomial",3.62316941147666e-35,0.869667582199896,0.869667582199896,658.420628198931
"3",2.90454237066575,-0.930243269770058,"db_rich","Negative Binomial",1.13002770651263e-13,0.487882110749672,0.546099443799268,577.445254558637
"4",2.3992928883546,-23.3748478853436,"liana_rich","Negative Binomial",1.71255264127285e-118,0.996002487492936,0.996002487492936,424.082728254307
"5",3.98908836210665,-18.6606476067385,"sap_rich","Negative Binomial",0,0.99835408209317,0.998383730013426,560.557359537758
"6",3.89102632117236,-78.8816833141595,"tree_rich","Negative Binomial",0,0.999882986956383,0.999885840063567,563.934550298634
